,mols_bitswet,T_F,bitswet_smiles,id,cid
7967,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBE86C0>,False,O1C(O)[C@H](O)[C@@H](OC)[C@H](O)C1,s_9778,44588355.0
7968,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBE8670>,False,O1C(O)[C@H](O)[C@@H](O)[C@H](OC)C1,s_9779,44588381.0
7969,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBE8350>,False,O=C(N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(=O)O)C)[C@@H](NC(=O)C)[C@H](CC)C,s_9780,445902.0
7970,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBE8300>,False,F[C@H]1[C@@H](O)[C@H](O)[C@H](O[C@H]1O)CO,s_9781,445913.0
7971,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBE82B0>,False,O1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)C1,s_9782,445916.0
7972,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBE8260>,False,F[C@@H]1[C@@H](O)[C@H](O[C@H]2O[C@@H]([C@@H](O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)[C@H](O)[C@H]2O)CO)[C@H](O[C@@H]1O)CO,s_9783,445968.0
7973,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBE8210>,False,F[C@@H]1[C@@H](O)[C@@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)CO[C@@H]1O,s_9784,445996.0
7974,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBE81C0>,False,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1OC[C@H](OC=O)CO)CO,s_9785,44602412.0
7975,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBE8170>,False,O1[C@@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@](O)(C1)CO,s_9786,44602452.0
7976,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBE8120>,False,O([C@@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)OC([C@H](O)CO)[C@H](O)CO)[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,s_9787,446059.0
7977,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD8DA0>,False,F[C@H]1[C@H](O)[C@H](O)[C@@H](O[C@@H]1O)C,s_9788,446098.0
7978,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0F80>,False,O1[C@H]([C@@H](O)[C@@H](O)[C@H](OC)[C@H]1O)C,s_9789,446103.0
7979,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0F30>,False,S(=O)(=O)(OC[C@H]1O[C@@H]([C@@H](O)[C@H]1O[C@@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO)CO)O,s_9790,44611138.0
7980,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0EE0>,False,O=C(N[C@@H](C(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)N)CC(=O)O)C)CCCCN)[C@H](CC)C,s_9791,44611619.0
7981,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0BC0>,False,O(C(=O)C(NC(=O)CCC(=O)NC(Cc1ccccc1)C(=O)OC)Cc1ccccc1)C,s_9792,4461173.0
7982,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0B70>,False,O1C(C(O)C(O)C(O)C1OCCCCCC)CO,s_9793,4462283.0
7983,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0B20>,False,O(C1[C@@H](O)[C@H](O)C(O)[C@H](O)[C@@H]1O)C1O[C@H]([C@H](O)[C@H](O)C1O)CO,s_9794,44629828.0
7984,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0AD0>,False,O1C([C@@H](O)C(O)[C@H](O)[C@@H]1OCCCCCCCC)CO,s_9795,44629916.0
7985,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0A80>,False,O([C@@]12C[C@]3(C([C@]4(C(CC3)[C@](CCC4)(C)C(=O)O[C@@H]3O[C@H]([C@@H](O)[C@H](O)[C@@H]3O)CO)C)CC1)CC2=C)[C@@H]1O[C@H]([C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@H]([C@@H](O)[C@H](O)[C@@H]1O)CO)CO,s_9796,44629940.0
7986,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0A30>,False,O([C@H]1[C@H](O)C(O[C@@H]1CO)(O)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,s_9797,44630390.0
7987,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD09E0>,False,O([C@H]1[C@H](O)[C@@H](O)C(O[C@@H]1CO)O)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,s_9798,44630447.0
7988,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0990>,False,O1[C@@](O[C@H]2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)([C@@H](O)[C@H](O)[C@H]1CC(O)CCCCCCC)CO,s_9799,446388.0
7989,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0940>,False,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OC[C@H](O)CO)CO,s_9800,446397.0
7990,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD08F0>,False,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@H]1OCC[C@H](O)CO)CO,s_9801,446398.0
7991,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD08A0>,False,O[C@H]([C@H](O)[C@@H](O)C=O)[C@H](O)C(=O)O.O,s_9802,44654794.0
7992,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0850>,False,[Cl-].O=C(NC(Cc1ccccc1)C(=O)OC)C([NH3+])CC(C)C,s_9803,44655281.0
7993,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0800>,False,O([C@@]1(O[C@H]([C@H](O)[C@H]1O)CO)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO.O.O.O.O.O,s_9804,44655805.0
7994,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD07B0>,False,O([C@@]1(O[C@H]([C@H](O)[C@H]1O)CO)CO)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO[C@H]1O[C@@H]([C@H](O)[C@H](O)[C@H]1O)CO,s_9805,44655806.0
7995,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0760>,False,O1[C@H]([C@@H](O)[C@@H](O)[C@H](O)[C@@H]1OC)C,s_9806,446578.0
7996,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0710>,False,F[C@H]1[C@H](O[C@@H]2[C@H](O)[C@@H](O)[C@@H](O[C@@H]2CO)O)O[C@@H]([C@H](O)[C@@H]1O)CO,s_9807,446584.0
7997,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD06C0>,False,F[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]1O)CO,s_9808,446585.0
7998,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBD0670>,False,O1[C@@H]([C@H](O)[C@H](O)C[C@H]1O)CO,s_9809,446586.0
7999,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB9260>,False,O1[C@@H](OC[C@H]2O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO,s_9810,446588.0
8000,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB7DF0>,False,O1[C@@H](OC[C@H]2OC(O)[C@H](O)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO.O,s_9811,44659083.0
8001,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB7850>,False,O(C12CC3(C([C@@]4(C(CC3)[C@@](CCC4)(C)C(=O)O)C)CC1)CC2=C)[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@@H]1O[C@@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)CO,s_9812,44661945.0
8002,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB7580>,False,O([C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)OCCCC)[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,s_9813,446673.0
8003,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB7260>,False,O1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)C1.O.O,s_9814,446712.0
8004,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB7210>,False,O1[C@@H]([C@@H](O)[C@H](O)[C@H](O)C1(O)O)CO,s_9815,446882.0
8005,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB71C0>,False,O1C(C(OC)C(O)CC1O)C,s_9816,4469129.0
8006,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB7170>,False,FC1C(OC2C(O)C(O)C(OC2CO)O)OC(C(O)C1O)CO,s_9817,4469582.0
8007,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB7120>,False,O1[C@@H]([C@H](O)[C@H](O)[C@@H](O)[C@@H]1OCCCCCC)CO,s_9818,447027.0
8008,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB70D0>,False,O1[C@@H]([C@@H](O)[C@H](O)[C@H](O)[C@H]1OCCCCC)CO,s_9819,447084.0
8009,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB7080>,False,O1[C@H]([C@H](O)[C@@H](O)C[C@@H]1O)C,s_9820,447100.0
8010,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB7030>,False,O1C(C(O)CC(O)C1O)C,s_9821,4471182.0
8011,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5F80>,False,[O+]12OC1[C@H](O)[C@@H](O)[C@@H](O[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO)[C@H]2CO,s_9822,447139.0
8012,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5F30>,False,O1[C@@H]([C@H](O)C[C@@H](O)[C@H]1O)C,s_9823,447147.0
8013,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5EE0>,False,O=C(NC(Cc1ccccc1)C(=O)O)C(NC(=O)C)C(C)C,s_9824,44715199.0
8014,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5E90>,False,O[C@]12C[C@]3(C([C@]4(C(CC3)[C@@H](C[C@@H](O[C@@H]3O[C@@H]([C@@H](O)[C@H](O)[C@H]3O)CO)C4)C(=O)O)C)CC1)[C@@H](O)C2=C,s_9825,44715638.0
8015,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5E40>,False,F[C@@H]1[C@@H](O)[C@H](O)[C@@H](OC1O)CO,s_9826,44717407.0
8016,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5DF0>,False,F[C@H]1[C@H](O)[C@@H](OC(O)[C@@H]1O)CO,s_9827,44717408.0
8017,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5DA0>,False,F[C@@H]1[C@H](O)[C@H](O)[C@@H](OC1O)CO,s_9828,44717409.0
8018,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5D50>,False,F[C@H]1[C@H](O)[C@@H](O)[C@@H](O[C@H]1CF)O,s_9829,44717410.0
8019,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5D00>,False,F[C@H]1[C@H](O)[C@@H](O)C(O[C@H]1CO)O,s_9830,44717414.0
8020,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5CB0>,False,FC[C@@H]1OC(O)[C@H](O)[C@H](O)[C@@H]1O,s_9831,44717415.0
8021,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5C60>,False,F[C@@H]1[C@H](O)[C@@H](OC(O)[C@@H]1O)CO,s_9832,44717416.0
8022,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5C10>,False,FC[C@@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,s_9833,44717420.0
8023,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5BC0>,False,F[C@H]1[C@H](O)[C@@H](O)[C@@H](OC1O)CO,s_9834,44717700.0
8024,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB58F0>,False,F[C@H]1[C@@H](O)[C@@H](O)C(O[C@H]1CO)O,s_9835,44717759.0
8025,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB58A0>,False,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O)C,s_9836,447182.0
8026,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5850>,False,O1C(C(O)C(O)C(O)C1O)COC1OC(O)C(O)C(O)C1O,s_9837,44719912.0
8027,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5800>,False,O1[C@@H]([C@@H](OC)[C@H](O)[C@H](O)C1O)COC,s_9838,44723594.0
8028,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB57B0>,False,O1C(C(O)C(O)C(O)C1OCCC1OC1)CO,s_9839,4474230.0
8029,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5760>,False,O1C(C(O)C(O)C(O)C1O)COC1OCC(O)C(O)C1O,s_9840,4474425.0
8030,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5710>,False,FC1C(O)C(OC2OC(C(OC3OC(C(O)C(O)C3O)CO)C(O)C2O)CO)C(OC1O)CO,s_9841,4475487.0
8031,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB56C0>,False,FCC1OC(O)C(O)[C@H](O)[C@@H]1O,s_9842,44754938.0
8032,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5670>,False,F[C@@H]1[C@H](O)C(OC(O)C1O)CO,s_9843,44754939.0
8033,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5620>,False,F[C@H]1[C@@H](O)C(O)C(OC1CO)O,s_9844,44754940.0
8034,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB55D0>,False,O=C(N[C@@H](Cc1ccccc1)C(=O)O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)CO)C(C)C,s_9845,447597.0
8035,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5580>,False,O1[C@@H](C[C@H](O)[C@@H](O)[C@@H]1O)CO,s_9846,447629.0
8036,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5530>,False,O=C1N[C@@H](Cc2ccccc2)C(=O)N[C@H]1CC(=O)N[C@@H](Cc1ccccc1)C(=O)OC,s_9847,44778202.0
8037,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB54E0>,False,O1[C@H]([C@@H](O)[C@@H](O)C[C@@H]1O)C,s_9848,447849.0
8038,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5490>,False,O1C(C(O)C(OC)CC1O)C,s_9849,4479098.0
8039,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB5440>,False,O1C(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C(O)C1C,s_9850,4479103.0
8040,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB53F0>,False,O(C1(OC(C(O)C1O)CO)CO)C1OC(C(O)C(O)C1OC1OC(C(O)C(O)C1O)CO)CO,s_9851,4479106.0
8041,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BBB53A0>,False,O1C(OCC(O)(C(O)C(O)CO)CO)C(O)C(O)C(O)C1CO,s_9852,4479241.0
8042,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9E0D0>,False,O1[C@@H]([C@@H](O)[C@H](O)[C@@H](O)[C@@H]1OCCCCCCC)CO,s_9854,448173.0
8043,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9DDA0>,False,O([C@@H]1[C@@H](O)[C@@H](OC[C@H]1O)O)[C@@H]1O[C@H]([C@H](O)[C@H]1O)CO,s_9855,448208.0
8044,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9D260>,False,F[C@]1(O[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]1O)CO,s_9856,448210.0
8045,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9CF30>,False,O1[C@@](OC2O[C@@H]([C@@H](O)[C@H](O)[C@H]2O)CO)([C@@H](O)[C@H](O)[C@H]1CO)CO,s_9857,448244.0
8046,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9CC60>,False,S1(=O)(=NC(=O)c2c1cccc2)[O-].[Na+],s_9858,44828742.0
8047,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9C6C0>,False,S1(=O)(=NC(=O)c2c1cccc2)O,s_9859,44828743.0
8048,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9C120>,False,O1[C@@H]([C@H](O)C[C@@H](O)[C@@H]1OCCCCCC)CO,s_9860,448294.0
8049,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9C0D0>,False,O1[C@@H](OCCC[C@@H](O)CO)[C@H](O)[C@@H](O)[C@H](O)C1,s_9861,448323.0
8050,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9C080>,False,O1[C@@H](OCC[C@@H](O)CO)[C@H](O)[C@@H](O)[C@H](O)C1,s_9862,448324.0
8051,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9C030>,False,O1[C@@H](OC[C@H](O)CO)[C@H](O)[C@@H](O)[C@H](O)C1,s_9863,448325.0
8052,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9BF80>,False,SO[C@H]1[C@H](O)[C@@H](O)[C@H](O[C@@H]1CO)O,s_9865,448615.0
8053,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9BF30>,False,O1[C@@H]([C@@H](O)[C@H](OC)[C@@H](OC)[C@@H]1O)COC,s_9866,448683.0
8054,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9BEE0>,False,O1[C@@H]([C@@H](O)[C@H](OC)[C@@H](OC)[C@H]1O)COC,s_9867,448684.0
8055,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9BE90>,False,S(=O)(=O)(/N=C([O-])c1ccccc1)c1ccccc1,s_9868,4487010.0
8056,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9BE40>,False,O1[C@@H]([C@@H](O)C[C@H](O)[C@H]1O)C,s_9870,448819.0
8057,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9BDF0>,False,O=C(N[C@@H](CC(=O)O)C(=O)N)[C@H](N[C@@H](CCc1ccccc1)C(=O)O)Cc1ccccc1,s_9871,448836.0
8058,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9BDA0>,False,[I-].O(C(=O)[C@H](NC(=O)[C@@H]([NH3+])CC(=O)O)Cc1ccccc1)C,s_9872,44889101.0
8059,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9BD50>,False,Cl.O=C(N[C@@H](Cc1ccccc1)C(=O)OC)[C@@H]([NH3+])CC(C)C,s_9873,44889894.0
8060,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9BD00>,False,O(C(C)(C)C)C(=O)N[C@H](C(=O)NC(Cc1ccccc1)C(=O)OC)C,s_9874,44889986.0
8061,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9BCB0>,False,O1[C@@H]([C@@H](O[C@@H]2O[C@@H]([C@H](O)[C@H](O)[C@H]2O)CO)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1[C@H](O)[C@@H](O)[C@@H](O[C@@H]1CO)O)CO,s_9875,448924.0
8062,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9BC60>,False,O1C2[C@H](O)C(O[C@@H](O)[C@H]2O)C1,s_9877,448931.0
8063,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9BC10>,False,O1C(C(O)C(O)C(O)C1OC(CO)CO)CO,s_9878,4489683.0
8064,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9BBC0>,False,OC([C@H](O)CO)C(O)CO,s_9879,449180.0
8065,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9BB70>,False,O([C@@H]([C@H](O)[C@H](O)CO)C(=O)CO)C,s_9880,449225.0
8066,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9B2B0>,False,F[C@@H]1[C@@H](O)[C@H](O)[C@H](O[C@@H]1O)CO.O,s_9881,449358.0
8067,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9B260>,False,O1[C@H]([C@H](O)[C@@H](OC)[C@@H](O)[C@@H]1O)C,s_9882,449370.0
8068,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9B210>,False,O1[C@@H](OC([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO.O,s_9883,45006120.0
8069,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9B1C0>,False,O1[C@@H](OC([C@H](O)[C@@H](O)CO)[C@H](O)CO)[C@H](O)[C@@H](O)[C@@H](O)[C@H]1CO,s_9884,45006121.0
8070,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9B170>,False,[99Tc].O[C@@H]([C@H](O)[C@H](O)CO)[C@H](O)CO,s_9885,450148.0
8071,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9B120>,False,[18F][C@H]1[C@H](O)[C@H](O[C@H](O)[C@@H]1O)CO,s_9886,450201.0
8072,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9B0D0>,False,O1[C@@H](O)CC(O)C(O)C1,s_9887,45022349.0
8073,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9B080>,False,O1[C@@H]([C@@H](O)[C@H](O)C1CO)CO[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO.O,s_9888,45033101.0
8074,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9B030>,False,O1[C@@H]([C@@H](O)[C@H](O)C1CO)CO[C@H]1O[C@@H]([C@@H](O)[C@H](O)[C@H]1O)CO,s_9889,45033102.0
8075,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9AF80>,False,O([C@@]12C[C@@]3(C([C@]4(C(CC3)[C@](CCC4)(C)C(=O)OC3OC(C(O)C(O)C3O)CO)C)CC1)CC2=C)C1OC(C(O)C(OOC2C(O)C(O)C(OC2O)CO)C1OC1OC(C(O)C(O)C1O)CO)CO,s_9890,45033147.0
8076,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9AF30>,False,O1C2[C@H](O)[C@H](O)C(O)C1OC2,s_9891,45038169.0
8077,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9AEE0>,False,FC1[C@@H](O)C(OC(O)[C@H]1O)CO,s_9892,45038817.0
8078,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9AE90>,False,F[C@@H]1C(O)[C@H](O)C(OC1CO)O,s_9893,45038818.0
8079,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9AE40>,False,FCC1O[C@@H](O)[C@@H](O)C(O)[C@@H]1O,s_9894,45038819.0
8080,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9ADF0>,False,O1C([C@@H](O)[C@H](O)CC1O)CO,s_9895,45038823.0
8081,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9ADA0>,False,O1C([C@@H](O)[C@H](O)C[14CH]1O)CO,s_9896,45038824.0
8082,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9AD50>,False,O1C([C@@H](O)C[C@H](O)C1O)CO,s_9897,45038825.0
8083,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9AD00>,False,O1C(C[C@H](O)C(O)C1O)CO,s_9898,45038826.0
8084,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9ACB0>,False,O1C([C@@H](O)C(O)[C@H](O)[C@@H]1OC)CO,s_9899,45038951.0
8085,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9AC60>,False,O1[C@@](O)(C(O)[C@@H](O)[C@H](O)C1)CO,s_9900,45039313.0
8086,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9AC10>,False,O1C(C(O)C(O)C(O)C1O)[C@H](O)CO,s_9901,45039356.0
8087,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9ABC0>,False,O1C(C(O)C(O)C(O)C1O)[C@@H](O)CO,s_9902,45039357.0
8088,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9AB70>,False,O1[C@H](OCC2OC(O)[C@@H](O)C(O)[C@@H]2O)[C@@H](O)C(O)[C@H](O)C1CO,s_9903,45039595.0
8089,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9AB20>,False,O([C@@H]1C(O)[C@](OC1CO)(O)CO)C1OC(C(O)C(O)C1O)CO,s_9904,45039641.0
8090,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9AAD0>,False,O([C@H]1C(O)[C@@H](O)C(OC1CO)O)[C@H]1OC([C@@H](O)C(O)[C@H]1O)CO,s_9905,45039680.0
8091,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9AA80>,False,O([C@H]1C(O)[C@@H](O)[C@@H](OC1CO)O)[C@H]1OC([C@@H](O)C(O)[C@H]1O)CO,s_9906,45039681.0
8092,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9AA30>,False,O1[C@H](OCC2OC(O)[C@H](O)C(O)[C@@H]2O)[C@H](O)C(O)[C@H](O)C1CO,s_9907,45039682.0
8093,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9A710>,False,O1C2C(O[C@H](OC)[C@H](O)C2O)COC1(C)C,s_9908,45039826.0
8094,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9A6C0>,False,O1C([C@@H](O)C(OC(=O)C)[C@H](OC(=O)C)[C@H]1OC)COC(=O)C,s_9909,45039910.0
8095,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9A670>,False,ClC1C(O)C(O)C(O[C@@]2(O[C@@H]([C@H](O)C2O)CCl)CCl)OC1CO,s_9910,45040427.0
8096,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9A620>,False,O1[C@@](OC2OC(C(O)C(O)C2O)CO)(C(O)[C@@H](O)[C@H]1CO)CO,s_9912,45040429.0
8097,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9A5D0>,False,O1[C@@](OC2OC(C(O)C(O)C2O)COC(=O)C)(C(O)[C@@H](O)[C@H]1CO)CO,s_9914,45040431.0
8098,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9A580>,False,O1C([C@H](OC(=O)C)C(OC(=O)C)[C@H](O)[C@H]1OC(=O)C)COC(=O)C,s_9915,45040476.0
8099,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9A530>,False,S1(=O)(=O)[N-]C(=O)c2c1cccc2.[Na+].O.O.O,s_9916,45048467.0
8100,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9A4E0>,False,[Ca+2].S(=O)(=O)([O-])NC1CCCCC1.S(=O)(=O)([O-])NC1CCCCC1.O,s_9917,45048926.0
8101,<rdkit.Chem.rdchem.Mol object at 0x0000015B2BB9A490>,False,[18F][C@@H]1[C@@H](O)[C@H](O)[C@H](O[C@@H]1O)CO,s_9918,450503.0
